instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,day,day_of_week,season_label,month_label,weather_label,weekday_label,casual_percent,registered_percent,temp_actual,atemp_actual,hum_actual,windspeed_actual,cluster
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,12,9,Friday,Winter,Dec,Clear,Friday,7.209944751381216,92.79005524861878,11.924153,15.877099999999999,69.58330000000001,5.5420189,1
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,12,10,Saturday,Winter,Dec,Clear,Saturday,15.73667711598746,84.26332288401254,11.275,13.320599999999999,50.74999999999999,15.625807,0
345,2011-12-11,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743,2011,12,11,Sunday,Winter,Dec,Clear,Sunday,13.744075829383887,86.25592417061611,9.054153,12.6577,49.0,4.458293899999999,0
346,2011-12-12,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310,2011,12,12,Monday,Winter,Dec,Clear,Monday,4.3202416918429,95.6797583081571,9.771652999999999,13.5098,67.08330000000001,4.251150000000001,0
347,2011-12-13,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,155,3368,3523,2011,12,13,Tuesday,Winter,Dec,Clear,Tuesday,4.399659381209196,95.6003406187908,11.5825,15.0569,59.0,9.41685,0
348,2011-12-14,4,0,12,0,3,1,2,0.3175,0.338362,0.66375,0.0609583,178,3562,3740,2011,12,14,Wednesday,Winter,Dec,Mist,Wednesday,4.759358288770053,95.24064171122994,13.0175,16.9181,66.375,4.0842061,1
349,2011-12-15,4,0,12,0,4,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,2011,12,15,Thursday,Winter,Dec,Mist,Thursday,4.880021569156106,95.11997843084389,17.322499999999998,20.61185,63.416700000000006,17.958814,3
350,2011-12-16,4,0,12,0,5,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,2011,12,16,Friday,Winter,Dec,Mist,Friday,4.976237070170534,95.02376292982947,15.375,17.99125,50.0417,17.458525,3
351,2011-12-17,4,0,12,0,6,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,2011,12,17,Saturday,Winter,Dec,Mist,Saturday,10.040160642570282,89.95983935742971,10.591652999999999,12.46855,56.0833,16.292189,0
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,2011,12,18,Sunday,Winter,Dec,Clear,Sunday,9.049773755656108,90.9502262443439,9.771652999999999,12.27895,58.62500000000001,11.375193000000001,0
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,2011,12,19,Monday,Winter,Dec,Clear,Monday,7.640317367029093,92.3596826329709,11.343347,14.04665,63.74999999999999,11.584031999999999,0
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,2011,12,20,Tuesday,Winter,Dec,Mist,Tuesday,5.76,94.24,15.819153,19.822699999999998,59.5417,4.1252436,1
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,2011,12,21,Wednesday,Spring,Dec,Mist,Wednesday,4.022556390977443,95.97744360902256,17.561653,21.40085,85.83330000000001,14.8338,0
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,2011,12,22,Thursday,Spring,Dec,Mist,Thursday,7.398956975228161,92.60104302477184,17.356653,21.306050000000003,75.75,3.1674249999999997,1
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,2011,12,23,Friday,Spring,Dec,Clear,Friday,7.378904481665913,92.62109551833409,15.306653,18.87565,68.625,18.374482,0
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,2011,12,24,Saturday,Spring,Dec,Clear,Saturday,15.33135509396637,84.66864490603363,12.4025,14.9621,54.25,12.750368,0
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,2011,12,25,Sunday,Spring,Dec,Clear,Sunday,40.185676392572944,59.814323607427056,11.266103,13.998050000000001,68.13040000000001,10.391097,0
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,2011,12,26,Monday,Spring,Dec,Clear,Monday,32.64996203492787,67.35003796507213,13.191299,15.77675,50.6957,16.044155,0
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,2011,12,27,Tuesday,Spring,Dec,Mist,Tuesday,8.864027538726333,91.13597246127367,13.325000000000001,16.38165,76.25,12.62615,0
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,2011,12,28,Wednesday,Spring,Dec,Clear,Wednesday,11.07732406602954,88.92267593397047,12.264330000000001,13.9987,50.39130000000001,19.695386999999997,0
363,2011-12-29,1,0,12,0,4,1,1,0.248333,0.263892,0.574167,0.119412,254,2169,2423,2011,12,29,Thursday,Spring,Dec,Clear,Thursday,10.482872472141972,89.51712752785804,10.181653,13.194600000000001,57.4167,8.000604000000001,0
364,2011-12-30,1,0,12,0,5,1,1,0.311667,0.318812,0.636667,0.134337,491,2508,2999,2011,12,30,Friday,Spring,Dec,Clear,Friday,16.372124041347117,83.62787595865288,12.778347000000002,15.9406,63.6667,9.000579,0
365,2011-12-31,1,0,12,0,6,0,1,0.41,0.414121,0.615833,0.220154,665,1820,2485,2011,12,31,Saturday,Spring,Dec,Clear,Saturday,26.76056338028169,73.23943661971832,16.81,20.70605,61.583299999999994,14.750318,0
366,2012-01-01,1,1,1,0,0,0,1,0.37,0.375621,0.6925,0.192167,686,1608,2294,2012,1,1,Sunday,Spring,Jan,Clear,Sunday,29.90409764603313,70.09590235396686,15.17,18.78105,69.25,12.875189,0
367,2012-01-02,1,1,1,1,1,0,1,0.273043,0.252304,0.381304,0.329665,244,1707,1951,2012,1,2,Monday,Spring,Jan,Clear,Monday,12.506406970784214,87.49359302921579,11.194763,12.615199999999998,38.130399999999995,22.087555,0
368,2012-01-03,1,1,1,0,2,1,1,0.15,0.126275,0.44125,0.365671,89,2147,2236,2012,1,3,Tuesday,Spring,Jan,Clear,Tuesday,3.9803220035778173,96.01967799642217,6.1499999999999995,6.31375,44.125,24.499957000000002,0
369,2012-01-04,1,1,1,0,3,1,2,0.1075,0.119337,0.414583,0.1847,95,2273,2368,2012,1,4,Wednesday,Spring,Jan,Mist,Wednesday,4.011824324324325,95.98817567567568,4.4075,5.96685,41.4583,12.3749,0
370,2012-01-05,1,1,1,0,4,1,1,0.265833,0.278412,0.524167,0.129987,140,3132,3272,2012,1,5,Thursday,Spring,Jan,Clear,Thursday,4.278728606356968,95.72127139364304,10.899153,13.9206,52.416700000000006,8.709128999999999,0
371,2012-01-06,1,1,1,0,5,1,1,0.334167,0.340267,0.542083,0.167908,307,3791,4098,2012,1,6,Friday,Spring,Jan,Clear,Friday,7.491459248413861,92.50854075158614,13.700847,17.01335,54.2083,11.249836,3
372,2012-01-07,1,1,1,0,6,0,1,0.393333,0.390779,0.531667,0.174758,1070,3451,4521,2012,1,7,Saturday,Spring,Jan,Clear,Saturday,23.667330236673305,76.3326697633267,16.126653,19.53895,53.1667,11.708786,3
373,2012-01-08,1,1,1,0,0,0,1,0.3375,0.340258,0.465,0.191542,599,2826,3425,2012,1,8,Sunday,Spring,Jan,Clear,Sunday,17.489051094890513,82.51094890510949,13.8375,17.012900000000002,46.5,12.833314,3
374,2012-01-09,1,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,106,2270,2376,2012,1,9,Monday,Spring,Jan,Mist,Monday,4.461279461279461,95.53872053872054,9.190847,12.37395,70.1667,6.6263000000000005,0
375,2012-01-10,1,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,173,3425,3598,2012,1,10,Tuesday,Spring,Jan,Clear,Tuesday,4.808226792662591,95.1917732073374,12.656536000000001,15.9413,64.65220000000001,12.565984,0
376,2012-01-11,1,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,92,2085,2177,2012,1,11,Wednesday,Spring,Jan,Mist,Wednesday,4.225999081304548,95.77400091869546,11.240847,14.14105,84.75,8.791807,0
377,2012-01-12,1,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.180967,269,3828,4097,2012,1,12,Thursday,Spring,Jan,Mist,Thursday,6.565779838906518,93.43422016109348,15.682500000000001,19.0969,80.2917,12.124789,1
378,2012-01-13,1,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,174,3040,3214,2012,1,13,Friday,Spring,Jan,Clear,Friday,5.413814561294338,94.58618543870566,11.240847,12.4681,50.74999999999999,25.333236,3
379,2012-01-14,1,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,333,2160,2493,2012,1,14,Saturday,Spring,Jan,Clear,Saturday,13.357400722021662,86.64259927797833,7.38,9.15435,45.75,12.541260999999999,0
380,2012-01-15,1,1,1,0,0,0,1,0.166667,0.161625,0.419167,0.251258,284,2027,2311,2012,1,15,Sunday,Spring,Jan,Clear,Sunday,12.289052358286456,87.71094764171355,6.833347000000001,8.081249999999999,41.9167,16.834286,0
381,2012-01-16,1,1,1,1,1,0,1,0.19,0.190663,0.5225,0.231358,217,2081,2298,2012,1,16,Monday,Spring,Jan,Clear,Monday,9.442993907745866,90.55700609225413,7.79,9.53315,52.25,15.500986000000001,0
382,2012-01-17,1,1,1,0,2,1,2,0.373043,0.364278,0.716087,0.34913,127,2808,2935,2012,1,17,Tuesday,Spring,Jan,Mist,Tuesday,4.327086882453152,95.67291311754686,15.294763,18.2139,71.6087,23.39171,0
383,2012-01-18,1,1,1,0,3,1,1,0.303333,0.275254,0.443333,0.415429,109,3267,3376,2012,1,18,Wednesday,Spring,Jan,Clear,Wednesday,3.2286729857819907,96.77132701421802,12.436653000000002,13.7627,44.333299999999994,27.833743,3
384,2012-01-19,1,1,1,0,4,1,1,0.19,0.190038,0.4975,0.220158,130,3162,3292,2012,1,19,Thursday,Spring,Jan,Clear,Thursday,3.948967193195626,96.05103280680437,7.79,9.501900000000001,49.75,14.750586,0
385,2012-01-20,1,1,1,0,5,1,2,0.2175,0.220958,0.45,0.20275,115,3048,3163,2012,1,20,Friday,Spring,Jan,Mist,Friday,3.635788808093582,96.3642111919064,8.9175,11.047899999999998,45.0,13.58425,0
386,2012-01-21,1,1,1,0,6,0,2,0.173333,0.174875,0.83125,0.222642,67,1234,1301,2012,1,21,Saturday,Spring,Jan,Mist,Saturday,5.14988470407379,94.8501152959262,7.106653,8.74375,83.125,14.917014,0
387,2012-01-22,1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,196,1781,1977,2012,1,22,Sunday,Spring,Jan,Mist,Sunday,9.914011127971674,90.08598887202832,6.6625000000000005,8.1125,79.625,13.375746000000001,0
388,2012-01-23,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.110708,145,2287,2432,2012,1,23,Monday,Spring,Jan,Mist,Monday,5.962171052631579,94.03782894736842,8.951653,12.152899999999999,91.125,7.417436,0
389,2012-01-24,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,439,3900,4339,2012,1,24,Tuesday,Spring,Jan,Clear,Tuesday,10.117538603364832,89.88246139663516,14.0425,17.455399999999997,83.58330000000001,8.292389,1
390,2012-01-25,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,467,3803,4270,2012,1,25,Wednesday,Spring,Jan,Clear,Wednesday,10.936768149882905,89.06323185011709,12.060847,14.74105,64.375,10.791756999999999,1
391,2012-01-26,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.0733958,244,3831,4075,2012,1,26,Thursday,Spring,Jan,Mist,Thursday,5.987730061349693,94.0122699386503,14.008347,17.8025,76.95830000000001,4.9175186,1
392,2012-01-27,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,269,3187,3456,2012,1,27,Friday,Spring,Jan,Mist,Friday,7.783564814814816,92.21643518518519,17.425,20.76915,74.125,22.958689,3
393,2012-01-28,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,775,3248,4023,2012,1,28,Saturday,Spring,Jan,Clear,Saturday,19.26423067362665,80.73576932637336,12.949152999999999,16.318949999999997,54.333299999999994,14.125542999999999,3
394,2012-01-29,1,1,1,0,0,0,1,0.2825,0.272721,0.31125,0.24005,558,2685,3243,2012,1,29,Sunday,Spring,Jan,Clear,Sunday,17.206290471785383,82.79370952821462,11.5825,13.63605,31.125000000000004,16.08335,3
395,2012-01-30,1,1,1,0,1,1,1,0.269167,0.262625,0.400833,0.215792,126,3498,3624,2012,1,30,Monday,Spring,Jan,Clear,Monday,3.47682119205298,96.52317880794702,11.035847,13.13125,40.0833,14.458064,3
396,2012-01-31,1,1,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,324,4185,4509,2012,1,31,Tuesday,Spring,Jan,Clear,Tuesday,7.18562874251497,92.81437125748504,15.99,19.06585,41.6667,17.541739,3
397,2012-02-01,1,1,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,304,4275,4579,2012,2,1,Wednesday,Spring,Feb,Clear,Wednesday,6.639004149377594,93.3609958506224,19.235847,23.326900000000002,50.79169999999999,12.667489000000002,3
398,2012-02-02,1,1,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,2012,2,2,Thursday,Spring,Feb,Mist,Thursday,5.051847912789151,94.94815208721084,16.365847,19.94855,67.29169999999999,12.541528999999999,1
399,2012-02-03,1,1,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,2012,2,3,Friday,Spring,Feb,Clear,Friday,7.468079980727535,92.53192001927246,12.846652999999998,15.4673,52.6667,11.959232,3
400,2012-02-04,1,1,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,2012,2,4,Saturday,Spring,Feb,Mist,Saturday,13.559322033898304,86.4406779661017,10.830846999999999,13.63625,77.95830000000001,8.167032,0
401,2012-02-05,1,1,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,2012,2,5,Sunday,Spring,Feb,Mist,Sunday,10.790634543603666,89.20936545639634,10.899153,13.22605,68.7917,11.791732000000001,0
402,2012-02-06,1,1,2,0,1,1,1,0.282609,0.296426,0.622174,0.1538,206,3578,3784,2012,2,6,Monday,Spring,Feb,Clear,Monday,5.443974630021142,94.55602536997885,11.586969,14.8213,62.2174,10.304599999999999,0
403,2012-02-07,1,1,2,0,2,1,1,0.354167,0.361104,0.49625,0.147379,199,4176,4375,2012,2,7,Tuesday,Spring,Feb,Clear,Tuesday,4.548571428571429,95.45142857142858,14.520847,18.0552,49.625,9.874393000000001,3
404,2012-02-08,1,1,2,0,3,1,2,0.256667,0.266421,0.722917,0.133721,109,2693,2802,2012,2,8,Wednesday,Spring,Feb,Mist,Wednesday,3.890078515346181,96.10992148465381,10.523347,13.321050000000001,72.2917,8.959307,0
405,2012-02-09,1,1,2,0,4,1,1,0.265,0.261988,0.562083,0.194037,163,3667,3830,2012,2,9,Thursday,Spring,Feb,Clear,Thursday,4.255874673629243,95.74412532637075,10.865,13.0994,56.2083,13.000478999999999,3
406,2012-02-10,1,1,2,0,5,1,2,0.280833,0.293558,0.54,0.116929,227,3604,3831,2012,2,10,Friday,Spring,Feb,Mist,Friday,5.925345862699034,94.07465413730097,11.514153,14.6779,54.0,7.834243000000001,0
407,2012-02-11,1,1,2,0,6,0,3,0.224167,0.210867,0.73125,0.289796,192,1977,2169,2012,2,11,Saturday,Spring,Feb,Light Snow/Rain,Saturday,8.852005532503458,91.14799446749655,9.190847,10.54335,73.125,19.416332,0
408,2012-02-12,1,1,2,0,0,0,1,0.1275,0.101658,0.464583,0.409212,73,1456,1529,2012,2,12,Sunday,Spring,Feb,Clear,Sunday,4.774362328319163,95.22563767168084,5.2275,5.0828999999999995,46.4583,27.417204,0
409,2012-02-13,1,1,2,0,1,1,1,0.2225,0.227913,0.41125,0.167283,94,3328,3422,2012,2,13,Monday,Spring,Feb,Clear,Monday,2.7469316189362947,97.2530683810637,9.1225,11.39565,41.125,11.207961,3
410,2012-02-14,1,1,2,0,2,1,2,0.319167,0.333946,0.50875,0.141179,135,3787,3922,2012,2,14,Tuesday,Spring,Feb,Mist,Tuesday,3.442121366649668,96.55787863335034,13.085847,16.697300000000002,50.875,9.458993,3
411,2012-02-15,1,1,2,0,3,1,1,0.348333,0.351629,0.53125,0.1816,141,4028,4169,2012,2,15,Wednesday,Spring,Feb,Clear,Wednesday,3.382106020628448,96.61789397937154,14.281653,17.58145,53.125,12.167200000000001,3
412,2012-02-16,1,1,2,0,4,1,2,0.316667,0.330162,0.752917,0.091425,74,2931,3005,2012,2,16,Thursday,Spring,Feb,Mist,Thursday,2.4625623960066556,97.53743760399335,12.983346999999998,16.5081,75.29169999999999,6.125475000000001,0
413,2012-02-17,1,1,2,0,5,1,1,0.343333,0.351629,0.634583,0.205846,349,3805,4154,2012,2,17,Friday,Spring,Feb,Clear,Friday,8.401540683678382,91.59845931632162,14.076653,17.58145,63.4583,13.791682,3
414,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,1435,2883,4318,2012,2,18,Saturday,Spring,Feb,Clear,Saturday,33.23297823066234,66.76702176933766,14.213347,17.77125,53.4583,12.792243,3
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,2012,2,19,Sunday,Spring,Feb,Mist,Sunday,22.98252138341391,77.01747861658609,11.48,13.2894,51.5833,16.958504,0
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,2012,2,20,Monday,Spring,Feb,Clear,Monday,16.043464365612017,83.95653563438799,11.48,13.66955,50.7826,15.348561,0
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,2012,2,21,Tuesday,Spring,Feb,Clear,Tuesday,4.315594387079693,95.68440561292032,11.800866000000001,14.755650000000001,59.434799999999996,13.783039,3
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,2012,2,22,Wednesday,Spring,Feb,Clear,Wednesday,8.254766394301278,91.74523360569871,16.229153,19.63335,56.7917,15.709557,3
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,2012,2,23,Thursday,Spring,Feb,Clear,Thursday,10.193599367838798,89.8064006321612,18.620846999999998,22.2223,55.45830000000001,12.791171,3
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,2012,2,24,Friday,Spring,Feb,Mist,Friday,7.054774878118726,92.94522512188126,16.7075,20.54855,73.75,15.916989,0
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,2012,2,25,Saturday,Spring,Feb,Clear,Saturday,11.603221083455344,88.39677891654466,11.924153,12.78375,39.5833,28.250014,3
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,2012,2,26,Sunday,Spring,Feb,Clear,Sunday,15.19622307465329,84.80377692534671,11.445847,13.4154,41.0,13.750342999999999,3
423,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.268033,253,4069,4322,2012,2,27,Monday,Spring,Feb,Clear,Monday,5.853771402128644,94.14622859787136,15.033347000000001,17.8977,49.0833,17.958211000000002,3
424,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,2012,2,28,Tuesday,Spring,Feb,Clear,Tuesday,5.24868209947284,94.75131790052717,14.725847,17.67625,39.5833,12.958939,3
425,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,2012,2,29,Wednesday,Spring,Feb,Mist,Wednesday,3.544165757906216,96.45583424209379,14.118267999999999,17.4235,80.4783,12.000839,0
426,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,2012,3,1,Thursday,Spring,Mar,Clear,Thursday,6.513026052104208,93.48697394789579,19.919153,23.768549999999998,61.5417,15.208129,3
427,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,2012,3,2,Friday,Spring,Mar,Mist,Friday,7.701941139636818,92.29805886036318,14.486653,17.9921,65.7083,9.708568,0
428,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,2012,3,3,Saturday,Spring,Mar,Mist,Saturday,23.512051155927203,76.48794884407279,16.980847,20.6746,62.125,10.792293,1
429,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,710,2713,3423,2012,3,4,Sunday,Spring,Mar,Clear,Sunday,20.74203914694712,79.25796085305288,13.359153,15.15105,40.3333,22.416257,3
430,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,203,3130,3333,2012,3,5,Monday,Spring,Mar,Clear,Monday,6.0906090609060906,93.90939093909391,9.976652999999999,12.05855,50.625,15.333486,0
431,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,221,3735,3956,2012,3,6,Tuesday,Spring,Mar,Clear,Tuesday,5.5864509605662285,94.41354903943378,10.591652999999999,12.752099999999999,45.6667,13.458625,3
432,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,432,4484,4916,2012,3,7,Wednesday,Spring,Mar,Clear,Wednesday,8.787632221318145,91.21236777868185,16.570847,19.255,51.3333,23.167193,3
433,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,486,4896,5382,2012,3,8,Thursday,Spring,Mar,Clear,Thursday,9.03010033444816,90.96989966555184,21.627499999999998,26.230199999999996,56.75,29.584721,3
434,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,447,4122,4569,2012,3,9,Friday,Spring,Mar,Mist,Friday,9.783322390019698,90.2166776099803,16.844153,19.85415,40.708299999999994,27.7916,3
435,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.350417,0.22575,968,3150,4118,2012,3,10,Saturday,Spring,Mar,Clear,Saturday,23.506556580864498,76.4934434191355,11.7875,13.888349999999999,35.0417,15.125250000000001,3
436,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.476957,0.222587,1658,3253,4911,2012,3,11,Sunday,Spring,Mar,Clear,Sunday,33.760944817756055,66.23905518224394,14.831299,17.9835,47.6957,14.913329000000001,3
437,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,838,4460,5298,2012,3,12,Monday,Spring,Mar,Clear,Monday,15.81728954322386,84.18271045677615,19.133347,22.9796,48.9167,13.916771,3
438,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,762,5085,5847,2012,3,13,Tuesday,Spring,Mar,Clear,Tuesday,13.032324268855824,86.96767573114418,23.165,27.14645,61.75000000000001,15.87565,3
439,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,2012,3,14,Wednesday,Spring,Mar,Clear,Wednesday,15.79531051964512,84.20468948035487,23.4725,27.43085,50.708299999999994,7.709154,2
440,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,2012,3,15,Thursday,Spring,Mar,Clear,Thursday,16.23062015503876,83.76937984496125,22.857499999999998,26.64125,57.958299999999994,10.042161,2
441,2012-03-16,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,2012,3,16,Friday,Spring,Mar,Mist,Friday,12.517131110095933,87.48286888990407,17.869153,21.81145,84.20830000000001,7.583864,1
442,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,2012,3,17,Saturday,Spring,Mar,Mist,Saturday,40.26288922919857,59.73711077080143,21.080847000000002,25.252299999999998,75.5833,7.417168,2
443,2012-03-18,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,2012,3,18,Sunday,Spring,Mar,Mist,Sunday,37.457569585879156,62.542430414120844,19.3725,23.200000000000003,81.0,8.501161,2
444,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,2012,3,19,Monday,Spring,Mar,Clear,Monday,15.959694457987975,84.04030554201202,22.345000000000002,26.64105,72.875,10.875238999999999,2
445,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,2012,3,20,Tuesday,Spring,Mar,Clear,Tuesday,17.249302478253732,82.75069752174626,22.994153,26.926650000000002,80.7917,8.125157,1
446,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,2012,3,21,Wednesday,Summer,Mar,Mist,Wednesday,18.00963081861958,81.99036918138042,21.798347,25.6629,82.125,6.000406099999999,1
447,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,2012,3,22,Thursday,Summer,Mar,Clear,Thursday,19.41493232426139,80.58506767573861,22.720847,26.57835,83.125,7.876654,2
448,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,2012,3,23,Friday,Summer,Mar,Mist,Friday,29.526429083951207,70.47357091604879,24.668346999999997,28.50335,69.41669999999999,7.7921000000000005,2
449,2012-03-24,2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,2012,3,24,Saturday,Summer,Mar,Mist,Saturday,30.634638196915777,69.36536180308423,20.6025,24.336650000000002,88.5417,12.916461,1
450,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,1532,3464,4996,2012,3,25,Sunday,Summer,Mar,Mist,Sunday,30.66453162530024,69.33546837469976,17.9375,21.874399999999998,88.0833,14.791924999999999,1
451,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,795,4763,5558,2012,3,26,Monday,Summer,Mar,Clear,Monday,14.303706369197553,85.69629363080244,18.279153,21.9375,47.7917,25.917007,3
452,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,531,4571,5102,2012,3,27,Tuesday,Summer,Mar,Clear,Tuesday,10.407683261466092,89.59231673853391,13.256653,15.7827,28.999999999999996,12.541864,3
453,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,674,5024,5698,2012,3,28,Wednesday,Summer,Mar,Clear,Wednesday,11.828711828711828,88.17128817128818,19.850847,23.5475,48.125,19.541957,3
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,2012,3,29,Thursday,Summer,Mar,Clear,Thursday,13.598565139409752,86.40143486059026,20.260847000000002,24.1152,43.9167,21.41655,3
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,2012,3,30,Friday,Summer,Mar,Mist,Friday,14.581425169444953,85.41857483055504,15.17,18.78105,58.0833,9.250489,1
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,2012,3,31,Saturday,Summer,Mar,Mist,Saturday,36.904570970328784,63.095429029671216,17.390847,21.0854,73.83330000000001,16.791338999999997,2
